date_gmt,CSA,LUA,CKH,VIE,NON
2021-11-18,2.79,8.72,5.92,3.42,2.9
2021-11-19,2.82,8.66,5.74,3.29,2.83
2021-11-20,2.76,8.7,5.78,3.12,2.66
2021-11-21,2.71,8.82,5.82,3.1,2.6
2021-11-22,2.45,9.32,5.76,3.14,2.63
2021-11-23,2.18,9.38,5.51,3.1,2.62
2021-11-24,2.13,9.24,5.67,2.92,2.46
2021-11-25,2.17,9.08,5.75,3.02,2.43
2021-11-26,2.32,8.72,5.62,3.09,2.52
2021-11-27,2.46,8.59,5.42,3.0,2.53
2021-11-28,2.34,8.84,5.22,2.84,2.35
2021-11-29,2.24,9.25,4.9,2.68,2.2
2021-11-30,2.12,9.2,4.82,2.47,2.0
2021-12-01,2.08,8.86,5.16,2.38,1.83
2021-12-02,2.05,8.76,5.39,2.54,1.9
2021-12-03,2.04,8.74,5.27,2.76,2.13
2021-12-04,2.02,8.8,4.95,2.71,2.18
2021-12-05,1.97,8.56,4.88,2.51,2.01
2021-12-06,2.0,8.72,4.82,2.42,1.88
2021-12-07,1.97,8.8,4.66,2.35,1.8
2021-12-08,2.01,8.78,4.51,2.26,1.72
2021-12-09,1.98,8.86,4.53,2.17,1.62
2021-12-10,2.08,8.7,4.56,2.16,1.54
2021-12-11,2.44,8.68,4.56,2.17,1.54
2021-12-12,2.44,8.68,4.57,2.19,1.56
2021-12-13,2.39,8.82,4.6,2.2,1.54
2021-12-14,2.37,8.88,4.73,2.21,1.57
2021-12-15,2.39,8.87,4.88,2.28,1.6
2021-12-16,2.19,8.94,4.92,2.38,1.71
2021-12-17,2.01,8.98,4.89,2.45,1.82
2021-12-18,1.89,9.05,4.88,2.43,1.86
2021-12-19,1.86,8.84,4.91,2.43,1.8
2021-12-20,1.83,8.87,4.84,2.45,1.82
2021-12-21,1.82,8.8,4.52,2.39,1.8
2021-12-22,1.83,8.78,4.35,2.2,1.69
2021-12-23,1.82,8.84,4.25,2.03,1.49
2021-12-24,1.8,8.86,4.22,1.99,1.39
2021-12-25,1.79,8.9,4.12,1.97,1.33
2021-12-26,1.78,8.84,4.15,1.9,1.27
2021-12-27,1.82,8.82,4.2,1.9,1.24
2021-12-28,1.87,8.87,4.16,1.94,1.27
2021-12-29,1.84,8.78,4.08,1.93,1.28
2021-12-30,1.81,8.78,4.1,1.87,1.24
2021-12-31,1.8,8.84,4.12,1.87,1.18
2022-01-01,2.47,8.62,4.06,2.11,1.62
2022-01-02,2.49,8.68,4.19,1.83,1.39
2022-01-03,2.48,9.21,4.15,1.71,1.24
2022-01-04,2.46,9.18,4.5,1.68,1.28
2022-01-05,2.44,9.14,4.94,1.97,1.32
2022-01-06,2.45,8.96,5.18,2.44,1.68
2022-01-07,2.44,9.0,5.18,2.86,1.98
2022-01-08,2.51,8.8,5.1,2.73,2.04
2022-01-09,2.57,8.88,4.98,2.56,2.03
2022-01-10,2.52,8.82,4.91,2.65,1.96
2022-01-11,2.46,8.84,5.03,2.51,1.92
2022-01-12,2.4,8.74,5.12,2.49,1.9
2022-01-13,2.44,8.68,5.18,2.57,1.96
2022-01-14,2.42,8.68,5.1,2.63,2.02
2022-01-15,2.27,8.72,4.98,2.55,2.03
2022-01-16,2.31,8.77,4.86,2.49,1.98
2022-01-17,2.45,8.74,4.8,2.52,1.88
2022-01-18,2.36,8.68,4.82,2.36,1.82
2022-01-19,2.25,8.74,4.77,2.35,1.8
2022-01-20,2.36,8.8,4.67,2.3,1.79
2022-01-21,2.13,8.86,4.66,2.2,1.72
2022-01-22,1.81,8.8,4.66,2.18,1.67
2022-01-23,1.74,8.75,4.69,2.18,1.67
2022-01-24,1.72,8.77,4.62,2.12,1.68
2022-01-25,1.72,8.84,4.55,2.58,1.65
2022-01-26,1.71,8.8,4.32,2.1,1.62
2022-01-27,1.7,8.48,4.05,1.88,1.52
2022-01-28,1.71,8.53,3.95,1.64,1.35
2022-01-29,1.72,8.62,3.84,1.5,1.21
2022-01-30,1.75,8.7,3.8,1.39,1.11
2022-01-31,1.76,8.66,3.68,1.43,1.07
2022-02-01,2.0,8.68,3.68,1.34,1.0
2022-02-02,1.95,8.68,3.67,1.34,0.95
2022-02-03,1.79,8.72,3.68,1.37,0.94
2022-02-04,1.68,8.88,3.76,1.36,0.94
2022-02-05,1.66,8.78,3.88,1.37,1.0
2022-02-06,1.65,8.78,4.08,1.48,1.07
2022-02-07,1.8,8.78,4.14,1.54,1.18
2022-02-08,1.92,8.7,3.94,1.36,1.3
2022-02-09,1.95,8.68,3.91,1.32,1.25
2022-02-10,1.96,8.92,3.8,1.32,1.18
2022-02-11,2.09,8.84,3.76,1.21,1.14
2022-02-12,2.18,8.64,3.95,1.18,1.1
2022-02-13,2.2,8.62,4.2,1.35,1.12
2022-02-14,2.18,8.66,4.2,1.55,1.24
2022-02-15,2.14,8.8,4.16,1.56,1.35
2022-02-16,2.13,8.4,4.16,1.58,1.35
2022-02-17,2.04,8.86,4.22,1.57,1.32
2022-02-18,1.96,8.84,4.32,1.62,1.35
2022-02-19,1.81,8.82,4.46,1.71,1.4
2022-02-20,1.86,8.88,4.44,1.85,1.49
2022-02-21,2.06,8.94,4.23,1.84,1.54
2022-02-22,2.18,8.86,4.12,1.88,1.48
2022-02-23,2.27,8.76,4.04,1.34,1.38
2022-02-24,2.35,8.82,4.15,1.46,1.3
2022-02-25,2.37,8.88,4.14,1.54,1.3
2022-02-26,2.47,8.92,4.26,1.54,1.33
2022-02-27,2.42,9.12,4.48,1.65,1.34
2022-02-28,2.34,9.08,4.46,1.87,1.45
2022-03-01,2.3,8.94,4.58,1.86,1.54
2022-03-02,1.94,8.82,4.84,1.95,1.57
2022-03-03,1.62,8.88,4.76,1.88,1.71
2022-03-04,1.61,8.86,4.64,2.18,1.8
2022-03-05,1.58,8.64,4.54,2.05,1.85
2022-03-06,1.65,8.6,4.26,1.95,1.68
2022-03-07,1.66,8.56,3.9,1.69,1.54
2022-03-08,1.66,8.66,3.7,1.34,1.34
2022-03-09,1.92,8.72,3.58,1.12,1.13
2022-03-10,2.08,8.72,3.55,1.01,1.0
2022-03-11,2.19,8.7,3.6,1.06,0.9
2022-03-12,2.07,8.66,3.71,1.13,0.91
2022-03-13,1.77,8.78,3.88,1.2,0.94
2022-03-14,1.63,8.82,4.13,1.27,1.05
2022-03-15,1.76,8.8,4.14,1.55,1.21
2022-03-16,1.82,8.62,4.22,1.57,1.33
2022-03-17,1.84,8.6,4.18,1.6,1.36
2022-03-18,1.93,8.62,3.96,1.59,1.39
2022-03-19,1.97,8.74,3.86,1.37,1.32
2022-03-20,2.05,9.06,3.62,1.26,1.22
2022-03-21,2.18,9.08,3.77,1.24,1.15
2022-03-22,2.27,9.08,3.88,1.19,1.13
2022-03-23,2.28,9.0,4.12,1.28,1.13
2022-03-24,2.23,8.82,4.31,1.58,1.22
2022-03-25,2.18,8.74,4.55,1.71,1.34
2022-03-26,2.23,8.72,4.69,1.95,1.5
2022-03-27,1.77,8.78,4.5,2.09,1.65
2022-03-28,1.62,8.78,4.5,1.9,1.65
2022-03-29,1.56,8.8,4.51,1.39,1.58
2022-03-30,1.55,8.7,4.32,1.9,1.6
2022-03-31,1.52,8.58,4.14,1.74,1.54
2022-04-01,1.5,8.52,4.03,1.68,1.42
2022-04-02,1.49,8.48,3.8,1.58,1.3
2022-04-03,1.47,8.46,3.65,1.23,1.2
2022-04-04,1.47,8.4,3.47,1.07,1.06
2022-04-05,1.46,8.38,3.45,0.88,0.92
2022-04-06,1.45,8.34,3.4,0.85,0.85
2022-04-07,1.44,8.4,3.36,0.82,0.82
2022-04-08,1.43,8.32,3.34,0.83,0.77
2022-04-09,1.42,8.3,3.33,0.81,0.75
2022-04-10,1.62,8.44,3.27,0.82,0.74
2022-04-11,1.72,8.48,3.18,0.79,0.72
2022-04-12,1.7,8.44,3.16,0.79,0.66
2022-04-13,1.7,8.46,3.22,0.79,0.62
2022-04-14,1.69,8.5,3.25,0.8,0.65
2022-04-15,1.71,8.68,3.26,0.78,0.7
2022-04-16,1.7,8.74,3.26,0.78,0.72
2022-04-17,1.7,8.82,3.27,0.76,0.74
2022-04-18,1.7,8.78,3.3,0.77,0.74
2022-04-19,1.5,8.68,3.34,0.79,0.78
2022-04-20,1.42,8.72,3.46,0.91,0.8
2022-04-21,1.36,8.62,3.48,1.02,0.89
2022-04-22,1.34,8.62,3.41,1.04,0.95
2022-04-23,1.34,8.3,3.3,0.96,0.95
2022-04-24,1.34,8.34,3.26,0.86,0.9
2022-04-25,1.34,8.32,3.07,0.96,0.82
2022-04-26,1.83,8.22,3.0,0.71,0.72
2022-04-27,1.98,8.26,3.04,0.64,0.64
2022-04-28,1.97,8.38,2.99,0.68,0.6
2022-04-29,1.95,8.68,3.01,0.63,0.58
2022-04-30,1.99,8.86,3.21,0.65,0.54
2022-05-01,1.63,9.1,3.31,0.85,0.68
2022-05-02,1.67,9.08,3.5,0.93,0.82
2022-05-03,1.64,9.04,3.79,1.06,0.92
2022-05-04,1.57,8.74,3.99,1.2,1.05
2022-05-05,1.57,8.76,3.91,1.36,1.22
2022-05-06,1.52,8.76,3.68,1.38,1.28
2022-05-07,1.48,8.72,3.46,1.21,1.22
2022-05-08,1.42,8.76,3.29,1.1,1.1
2022-05-09,1.41,8.72,3.28,0.97,0.92
2022-05-10,1.71,8.7,3.32,0.93,0.86
2022-05-11,2.03,8.72,3.28,0.96,0.88
2022-05-12,2.15,8.74,3.26,0.92,0.88
2022-05-13,2.2,8.62,3.36,0.97,0.92
2022-05-14,2.24,8.66,3.77,1.2,0.9
2022-05-15,2.32,9.02,4.22,1.65,1.05
2022-05-16,2.29,9.2,4.27,1.87,1.28
2022-05-17,2.16,9.16,4.36,1.98,1.45
2022-05-18,1.92,9.02,4.81,2.02,1.5
2022-05-19,1.8,8.8,5.13,2.07,1.66
2022-05-20,1.82,8.76,4.92,2.52,1.95
2022-05-21,1.74,8.96,4.6,2.5,2.0
2022-05-22,2.26,9.0,4.2,2.3,1.88
2022-05-23,2.3,8.76,4.02,2.06,1.6
2022-05-24,2.33,8.7,4.1,1.86,1.43
2022-05-25,2.36,8.7,4.3,1.85,1.36
2022-05-26,2.19,8.78,4.42,1.96,1.44
2022-05-27,2.04,9.02,4.48,2.06,1.54
2022-05-28,2.07,9.11,4.48,2.13,1.63
2022-05-29,1.82,9.16,4.49,2.16,1.67
2022-05-30,1.71,9.14,4.42,2.18,1.7
2022-05-31,1.84,9.1,4.48,2.13,1.67
2022-06-01,2.0,8.92,4.53,2.12,1.64
2022-06-02,1.99,8.7,4.56,2.17,1.67
2022-06-03,2.18,8.76,4.47,2.2,1.72
2022-06-04,2.32,8.6,4.34,2.16,1.7
2022-06-05,2.35,8.7,4.46,2.14,1.68
2022-06-06,2.44,8.96,4.43,2.24,1.73
2022-06-07,2.33,8.98,4.57,2.29,1.83
2022-06-08,2.83,8.94,4.8,2.29,1.82
2022-06-09,2.91,8.94,5.14,2.36,1.88
2022-06-10,2.58,9.12,5.22,2.37,2.02
2022-06-11,2.35,9.4,5.21,2.42,2.19
2022-06-12,2.33,9.36,5.49,2.67,2.19
2022-06-13,2.3,9.04,5.72,2.68,2.32
2022-06-14,2.45,9.02,5.78,3.03,2.52
2022-06-15,2.65,8.96,5.4,3.14,2.7
2022-06-16,2.62,8.98,5.23,2.87,2.53
2022-06-17,2.7,9.06,5.22,2.98,2.3
2022-06-18,2.71,9.1,5.25,2.69,2.22
2022-06-19,2.42,9.16,5.32,2.78,2.25
2022-06-20,2.2,9.26,5.46,2.78,2.28
2022-06-21,2.15,9.24,5.52,2.86,2.35
2022-06-22,2.52,8.84,5.5,2.92,2.44
2022-06-23,3.3,8.52,5.63,2.89,2.44
2022-06-24,3.24,8.74,5.38,2.96,2.5
2022-06-25,2.96,9.68,4.92,2.88,2.42
2022-06-26,3.17,9.78,5.13,2.55,2.15
2022-06-27,3.14,9.8,6.55,2.63,2.09
2022-06-28,2.86,9.6,6.82,3.78,2.88
2022-06-29,2.65,9.42,6.9,4.26,3.77
2022-06-30,2.71,9.46,6.68,4.29,3.92
2022-07-01,2.98,9.34,6.3,4.23,3.9
2022-07-02,3.54,9.3,6.24,3.84,3.63
2022-07-03,3.93,9.24,6.24,3.84,3.5
2022-07-04,4.26,9.44,6.21,3.76,3.45
2022-07-05,4.23,9.86,6.65,3.83,3.45
2022-07-06,3.84,10.16,6.78,3.97,3.58
2022-07-07,3.35,10.14,7.3,4.1,3.78
2022-07-08,3.16,9.92,7.67,4.55,4.12
2022-07-09,3.24,9.78,7.32,4.75,4.45
2022-07-10,3.39,9.42,6.92,4.5,4.35
2022-07-11,3.4,9.44,6.65,4.23,4.02
2022-07-12,3.6,9.48,6.34,3.88,3.7
2022-07-13,3.64,9.56,6.4,3.68,3.38
2022-07-14,3.66,9.7,6.47,3.71,3.33
2022-07-15,3.89,9.78,6.52,3.75,3.38
2022-07-16,3.66,9.82,6.63,3.9,3.44
2022-07-17,3.36,10.08,6.82,3.94,3.52
2022-07-18,3.17,10.0,7.15,4.1,3.68
2022-07-19,2.72,10.74,7.25,4.33,3.93
2022-07-20,2.4,9.53,6.92,4.42,4.12
2022-07-21,2.78,9.2,6.65,4.24,4.02
2022-07-22,3.33,8.78,6.53,4.01,3.82
2022-07-23,3.87,8.69,6.12,3.81,3.62
2022-07-24,3.76,9.24,5.85,3.54,3.38
2022-07-25,3.39,9.74,5.74,3.32,3.12
2022-07-26,3.28,9.86,6.34,3.17,2.95
2022-07-27,3.48,9.82,6.9,3.61,3.15
2022-07-28,3.81,9.78,6.82,4.13,3.75
2022-07-29,3.8,9.58,6.72,4.09,3.88
2022-07-30,3.9,9.89,6.85,4.01,3.78
2022-07-31,4.25,10.26,7.17,4.13,3.85
2022-08-01,4.05,10.5,7.6,4.53,4.15
2022-08-02,3.95,10.64,7.97,4.99,4.68
2022-08-03,4.2,10.58,8.19,5.35,5.12
2022-08-04,4.37,10.82,8.26,5.55,5.4
2022-08-05,4.35,12.44,8.32,5.55,5.45
2022-08-06,4.51,12.48,10.05,5.75,5.55
2022-08-07,4.9,13.68,10.78,7.6,7.15
2022-08-08,5.42,15.18,12.26,8.85,8.35
2022-08-09,5.62,14.38,14.1,10.54,10.22
2022-08-10,5.24,14.38,13.73,11.82,11.35
2022-08-11,4.6,13.5,12.56,11.2,10.91
2022-08-12,3.86,13.02,11.35,10.04,9.87
2022-08-13,3.34,12.02,10.9,10.1,8.97
2022-08-14,3.22,11.38,10.07,8.46,8.45
2022-08-15,3.18,11.5,9.39,7.27,7.66
2022-08-16,3.05,10.94,9.24,7.15,6.93
2022-08-17,3.16,10.74,9.14,7.13,6.72
2022-08-18,3.47,10.68,8.92,6.96,6.62
2022-08-19,3.24,10.6,8.6,6.67,6.28
2022-08-20,0.0,0.0,0.0,0.0,0.0
2022-08-21,2.97,10.4,8.21,6.0,5.56
2022-08-22,3.08,10.86,8.04,5.84,5.28
2022-08-23,3.37,10.38,0.0,5.76,0.0
2022-08-24,3.56,10.1,8.31,6.19,5.5
2022-08-25,3.59,10.52,7.98,6.11,5.45
2022-08-26,3.67,10.68,7.96,5.65,5.15
2022-08-27,3.75,10.66,8.4,5.71,5.0
2022-08-28,3.26,10.8,8.31,5.95,5.44
2022-08-29,2.89,10.8,8.48,6.02,5.45
2022-08-30,2.79,10.44,8.38,6.18,5.62
2022-08-31,2.93,10.42,8.26,6.21,5.64
2022-09-01,2.99,9.96,8.0,5.94,5.46
2022-09-02,2.92,9.78,7.98,5.74,5.1
2022-09-03,3.11,9.74,7.7,5.63,5.0
2022-09-04,2.62,9.78,7.52,5.39,4.78
2022-09-05,2.51,9.82,7.36,5.3,4.64
2022-09-06,2.47,9.7,7.65,5.23,4.64
2022-09-07,2.45,9.48,7.71,5.56,4.86
2022-09-08,2.44,9.26,7.51,5.53,4.98
2022-09-09,2.67,9.3,7.31,5.32,4.84
2022-09-10,2.91,9.74,6.99,5.08,4.57
2022-09-11,3.01,9.82,7.16,4.91,4.42
2022-09-12,3.08,9.88,7.73,5.09,4.46
2022-09-13,2.97,9.98,7.84,5.53,4.96
2022-09-14,3.18,10.46,7.84,5.62,5.11
2022-09-15,3.68,10.46,8.03,5.64,5.22
2022-09-16,4.24,10.24,8.3,6.06,5.52
2022-09-17,4.11,10.54,8.85,6.4,5.9
2022-09-18,4.09,10.96,9.52,7.1,6.58
2022-09-19,4.11,10.9,9.99,7.78,7.34
2022-09-20,4.34,11.04,9.9,8.17,7.86
2022-09-21,4.76,11.1,9.56,7.9,7.7
2022-09-22,4.8,11.46,9.36,7.54,7.38
2022-09-23,4.62,11.62,9.4,7.34,7.15
2022-09-24,4.48,11.52,9.51,7.4,7.08
2022-09-25,3.98,11.46,9.44,7.43,7.15
2022-09-26,3.54,11.12,9.34,7.33,7.06
2022-09-27,3.43,10.62,9.06,7.18,6.95
2022-09-28,3.87,10.3,8.67,6.89,6.65
2022-09-29,4.04,10.1,8.84,6.73,6.42
2022-09-30,4.2,10.48,9.02,7.24,6.73
2022-10-01,3.96,10.8,9.06,7.32,7.0
2022-10-02,3.94,10.82,9.25,7.39,7.05
2022-10-03,3.72,10.78,9.19,7.39,7.1
2022-10-04,3.35,10.9,8.97,7.17,6.92
2022-10-05,3.2,10.7,9.1,7.01,6.65
2022-10-06,3.13,10.4,8.73,6.88,6.6
2022-10-07,3.29,10.16,8.45,6.59,6.3
2022-10-08,3.79,9.96,8.4,6.17,6.05
2022-10-09,3.98,10.3,9.12,6.64,6.15
2022-10-10,3.97,10.7,9.34,7.39,6.88
2022-10-11,4.02,10.82,9.17,7.41,7.16
2022-10-12,3.93,10.8,9.22,7.23,6.96
2022-10-13,3.72,10.84,9.04,7.16,6.88
2022-10-14,3.66,10.78,8.82,6.87,6.65
2022-10-15,3.62,10.76,0.0,0.0,0.0
2022-10-16,3.55,10.71,8.76,6.77,6.45
2022-10-17,3.4,10.56,8.72,6.67,6.31
2022-10-18,3.21,10.58,8.51,6.54,6.2
2022-10-19,3.0,10.56,8.25,6.24,5.93
2022-10-20,2.65,10.28,8.08,5.99,5.58
2022-10-21,2.78,9.98,7.94,5.8,5.32
2022-10-22,2.76,9.64,7.9,5.61,5.09
2022-10-23,2.77,9.65,7.66,5.55,4.91
2022-10-24,2.87,9.46,7.38,5.27,4.72
2022-10-25,2.97,9.42,7.27,5.03,4.38
2022-10-26,2.99,9.6,6.89,4.9,4.24
2022-10-27,2.96,9.74,6.77,4.61,3.95
2022-10-28,3.22,9.72,6.88,4.52,3.78
2022-10-29,3.39,9.76,7.32,4.64,3.76
2022-10-30,3.18,9.88,7.55,4.95,4.1
2022-10-31,3.22,10.1,7.67,5.18,4.45
2022-11-01,3.35,9.46,6.62,4.03,3.45
2022-11-02,3.25,9.74,6.53,4.09,3.49
2022-11-03,2.92,9.82,6.54,4.02,3.46
2022-11-04,2.43,9.72,6.78,4.01,3.38
2022-11-05,2.13,9.4,6.86,4.21,3.54
2022-11-06,2.12,8.98,6.8,4.3,3.7
2022-11-07,2.09,8.8,6.48,4.25,3.7
2022-11-08,2.13,8.7,5.93,3.95,3.46
2022-11-09,2.31,8.77,5.71,3.5,2.95
2022-11-10,2.63,8.78,5.41,3.46,2.7
2022-11-11,2.84,8.74,5.34,3.46,2.45
2022-11-12,2.9,8.68,5.52,3.46,2.3
2022-11-13,2.69,8.88,5.62,3.46,2.34
2022-11-14,2.32,8.98,5.75,3.46,2.46
2022-11-15,2.3,9.22,5.88,3.46,2.53
2022-11-16,2.48,9.3,5.76,3.46,2.68
2022-11-17,2.53,8.94,5.63,0.0,2.66
2022-11-18,2.54,8.86,5.86,0.0,2.52
2022-11-19,2.55,8.94,5.79,3.26,2.62
2022-11-20,2.6,8.95,5.61,3.28,2.68
2022-11-21,2.53,8.98,5.7,2.85,2.52
2022-11-22,2.49,8.14,5.67,3.12,2.5
2022-11-23,2.56,8.5,5.72,3.15,2.5
2022-11-24,2.65,8.78,5.84,2.54,2.54
2022-11-25,2.58,8.82,5.73,2.58,2.64
2022-11-26,2.51,8.79,5.52,2.52,2.63
2022-11-27,2.61,9.22,5.63,2.57,2.48
2022-11-28,2.48,9.18,5.63,2.58,2.46
2022-11-29,2.23,9.24,5.78,3.1,2.48
2022-11-30,2.1,9.32,5.7,3.26,2.58
2022-12-01,2.06,9.2,5.66,3.17,2.58
2022-12-02,2.04,9.2,5.64,3.12,2.5
2022-12-03,1.98,8.6,5.52,3.11,2.48
2022-12-04,2.09,8.7,5.36,2.97,2.42
2022-12-05,2.09,8.78,5.0,2.83,2.3
2022-12-06,2.07,8.98,4.7,2.74,2.08
2022-12-07,2.0,8.84,4.73,2.7,1.8
2022-12-08,2.0,8.8,4.86,2.66,1.71
2022-12-09,1.99,8.8,4.9,2.58,1.76
2022-12-10,1.97,8.75,4.82,2.52,1.85
2022-12-11,1.93,8.48,4.9,2.44,1.83
2022-12-12,2.23,8.58,4.82,2.38,1.84
2022-12-13,2.45,8.65,4.66,2.35,1.84
2022-12-14,2.33,8.72,4.49,2.33,1.71
2022-12-15,2.07,8.7,4.52,2.29,1.57
2022-12-16,1.87,8.76,4.64,2.28,1.54
2022-12-17,2.0,9.06,4.67,2.25,1.62
2022-12-18,2.0,9.0,4.7,2.22,1.65
2022-12-19,2.26,9.08,4.63,2.22,1.68
2022-12-20,2.45,8.8,4.57,2.51,1.68
2022-12-21,2.64,8.85,4.56,2.29,1.62
2022-12-22,2.5,8.9,4.55,2.22,1.59
2022-12-23,2.51,9.13,4.57,2.03,1.59
2022-12-24,2.42,9.17,4.9,2.06,1.58
2022-12-25,2.25,9.1,5.15,2.42,1.68
2022-12-26,1.83,9.17,5.16,2.6,1.94
2022-12-27,1.77,9.12,5.12,1.47,2.02
2022-12-28,1.94,8.7,4.98,2.75,2.03
2022-12-29,2.02,8.58,4.91,2.69,1.96
2022-12-30,2.17,8.5,4.7,2.48,1.92
2022-12-31,2.43,8.57,4.36,2.46,1.82
2023-01-01,2.07,8.82,4.16,1.61,1.44
2023-01-02,2.11,8.76,4.05,1.59,1.32
2023-01-03,1.83,8.72,4.1,1.56,1.24
2023-01-04,1.72,8.74,4.15,1.57,1.22
2023-01-05,1.7,8.74,4.16,1.56,1.24
2023-01-06,1.71,8.68,4.14,1.59,1.28
2023-01-07,1.68,8.58,4.02,1.58,1.28
2023-01-08,1.66,8.72,3.93,1.59,1.22
2023-01-09,1.65,8.68,3.69,1.55,1.15
2023-01-10,1.64,8.62,3.71,1.53,1.03
2023-01-11,1.63,8.54,3.75,1.5,0.94
2023-01-12,1.61,8.52,3.76,1.55,0.98
2023-01-13,1.6,8.48,3.7,1.59,1.04
2023-01-14,1.59,8.44,3.7,1.56,0.98
2023-01-15,1.57,8.64,3.71,1.51,0.98
2023-01-16,1.82,8.66,3.56,1.48,0.96
2023-01-17,1.77,8.6,3.55,1.47,0.9
2023-01-18,1.8,8.66,3.57,1.48,0.82
2023-01-19,1.91,8.74,3.58,1.5,0.85
2023-01-20,1.8,8.68,3.68,1.49,0.85
2023-01-21,1.75,8.62,3.74,1.48,0.87
2023-01-22,1.71,8.68,3.89,1.45,0.95
2023-01-23,1.88,8.6,3.81,1.48,1.05
2023-01-24,2.06,8.52,3.82,1.51,1.11
2023-01-25,2.31,8.56,3.78,1.54,1.08
2023-01-26,2.23,8.7,3.75,1.57,1.08
2023-01-27,2.18,8.92,3.76,1.59,1.06
2023-01-28,2.32,8.98,3.82,1.64,1.04
2023-01-29,2.21,9.06,4.26,1.66,1.1
2023-01-30,1.92,9.1,4.44,1.72,1.22
2023-01-31,1.68,9.14,4.42,1.65,1.45
2023-02-01,1.63,8.88,4.65,1.6,1.52
2023-02-02,1.61,8.66,4.62,1.55,1.58
2023-02-03,1.59,8.46,4.28,1.79,1.69
2023-02-04,1.72,8.32,4.09,1.71,1.57
2023-02-05,1.71,8.68,3.9,1.63,1.4
2023-02-06,1.62,8.6,3.54,1.58,1.27
2023-02-07,1.6,8.66,3.18,1.53,1.0
2023-02-08,1.53,8.7,3.54,1.5,0.82
2023-02-09,1.54,8.56,3.62,1.51,0.88
2023-02-10,1.52,8.56,3.6,1.61,0.93
2023-02-11,1.51,8.52,3.5,1.63,0.97
2023-02-12,1.52,8.66,3.46,1.62,0.92
2023-02-13,1.56,8.6,3.35,1.6,0.88
2023-02-14,1.54,8.52,3.41,1.55,0.82
2023-02-15,1.53,8.5,3.42,1.49,0.8
2023-02-16,1.53,8.52,3.44,1.54,0.82
2023-02-17,1.52,8.44,3.42,1.58,0.84
2023-02-18,1.5,8.5,3.46,1.59,0.84
2023-02-19,1.5,8.58,3.46,1.62,0.84
2023-02-20,1.5,8.62,3.25,1.66,0.88
2023-02-21,1.5,8.52,3.27,1.57,0.77
2023-02-22,1.49,8.56,3.32,1.53,0.66
2023-02-23,1.48,8.46,3.32,1.5,0.75
2023-02-24,1.47,8.44,3.25,1.48,0.76
2023-02-25,1.46,8.36,3.24,1.46,0.72
2023-02-26,1.45,8.44,3.24,1.4,0.7
2023-02-27,0.0,0.0,0.0,0.0,0.0
2023-02-28,2.11,8.4,3.2,1.5,0.65
2023-03-01,2.03,8.52,3.14,1.53,0.65
2023-03-02,2.04,8.88,3.2,1.54,0.65
2023-03-03,2.05,9.02,3.28,1.6,0.62
2023-03-04,1.6,9.06,3.52,1.65,0.71
2023-03-05,1.48,8.98,3.65,1.44,0.85
2023-03-06,1.47,8.88,3.78,1.28,0.98
2023-03-07,1.48,8.74,3.76,1.17,1.05
2023-03-08,1.5,8.66,3.5,1.17,1.12
2023-03-09,1.56,8.48,3.38,1.17,1.05
2023-03-10,1.56,8.24,3.32,1.18,0.92
2023-03-11,1.54,8.38,3.22,1.19,0.83
2023-03-12,1.57,8.4,3.09,1.22,0.76
2023-03-13,1.6,8.32,3.12,1.24,0.65
2023-03-14,1.52,8.3,3.16,1.21,0.62
2023-03-15,1.46,8.36,3.16,1.22,0.65
2023-03-16,1.45,8.4,3.14,1.2,0.66
2023-03-17,1.44,8.42,3.14,1.18,0.66
2023-03-18,1.44,8.52,3.1,1.16,0.66
2023-03-19,0.0,0.0,0.0,0.0,0.0
2023-03-20,1.47,8.44,3.03,1.08,0.63
2023-03-21,1.44,8.58,3.07,1.05,0.59
2023-03-22,1.43,8.6,3.0,1.09,0.62
2023-03-23,1.45,8.48,2.95,1.07,0.64
2023-03-24,1.47,8.34,2.98,1.05,0.58
2023-03-25,1.48,8.48,3.03,1.02,0.57
2023-03-26,1.95,8.46,2.94,1.07,0.57
2023-03-27,1.5,8.5,2.95,1.1,0.61
2023-03-28,1.51,8.54,2.95,1.12,0.57
2023-03-29,1.41,8.8,2.96,1.11,0.56
2023-03-30,1.58,8.8,2.97,1.12,0.56
2023-03-31,1.62,8.82,2.99,1.13,0.58
2023-04-01,1.55,8.8,3.12,1.15,0.61
2023-04-02,1.53,8.66,3.12,1.17,0.65
2023-04-03,1.95,8.64,3.14,1.24,0.72
2023-04-04,1.7,8.8,3.08,1.26,0.74
2023-04-05,1.4,8.68,3.02,1.22,0.72
2023-04-06,1.47,8.68,3.12,1.18,0.65
2023-04-07,1.57,8.7,3.25,1.15,0.66
2023-04-08,1.55,8.6,3.26,1.17,0.76
2023-04-09,1.54,8.56,3.12,1.19,0.8
2023-04-10,1.76,8.72,3.1,1.17,0.84
2023-04-11,1.82,8.78,3.05,1.19,0.75
2023-04-12,1.84,8.8,3.02,1.22,0.67
2023-04-13,1.82,8.86,3.1,1.17,0.65
2023-04-14,1.82,8.84,3.2,1.14,0.67
2023-04-15,1.8,8.7,3.32,1.12,0.75
2023-04-16,1.79,8.72,3.35,1.46,0.84
2023-04-17,1.81,8.7,3.3,1.49,0.88
2023-04-18,1.81,8.78,3.2,1.44,0.9
